delivery_id,factory_id,project_id,distance_km,expected_time_hours,actual_time_hours,delay_flag,date,project_lat,project_lon,demand,priority_level,factory_lat,factory_lon,base_production_per_week,production_variability,max_storage,weather_index,traffic_index,delay_hours,computed_distance,weather_distance,traffic_distance,priority_encoded,day_of_week,is_weekend,exposure,distance_bucket,day_of_month,risk_escalation,predicted_delay,priority_score
D974,F4,P166,653.29,16.33,31.44,1,2026-04-02,14.087148986733713,72.12243632232308,1,Low,12.451292632216802,77.77599017813459,49,0.08,6,0.95,0.78,15.110000000000003,638.2930160575298,620.6255,509.5662,1,3,0,1130.1916999999999,Very Long,2,0.865,14.764450000000002,13185.007574769703
D975,F3,P62,628.13,15.7,23.86,1,2026-04-26,14.031323311474758,73.9750085027088,1,Low,18.92940916619948,76.80892009394567,43,0.15,6,0.53,0.44,8.16,622.792592203113,332.9089,276.3772,1,6,1,609.2861,Long,26,0.485,8.476750000000017,2940.3566858439585
D976,F3,P167,107.07,2.68,4.0,1,2026-04-10,19.467490464635866,76.00831907132208,1,High,18.92940916619948,76.80892009394567,43,0.15,6,0.22,0.4,1.3199999999999998,103.18837550307227,23.5554,42.828,3,4,0,66.3834,Short,10,0.31,0.9161499999999987,50.249013929052275
D977,F3,P71,544.06,13.6,24.41,1,2026-04-15,14.957235648491237,73.93727950621941,1,Medium,18.92940916619948,76.80892009394567,43,0.15,6,0.91,0.59,10.81,536.9705669914134,495.09459999999996,320.99539999999996,2,2,0,816.0899999999999,Long,15,0.75,11.172149999999972,8870.689602944418
D978,F5,P4,94.01,2.35,4.3,1,2026-04-09,13.862170723442434,72.72485147626257,1,High,13.454599737656803,73.46723607882747,31,0.14,6,0.84,0.43,1.9499999999999997,92.13192838891061,78.9684,40.4243,3,3,0,119.3927,Short,9,0.635,1.9518124999999962,271.1161608285993
D979,F5,P4,94.01,2.35,3.48,1,2026-04-06,13.862170723442434,72.72485147626257,1,High,13.454599737656803,73.46723607882747,31,0.14,6,0.55,0.71,1.13,92.13192838891061,51.70550000000001,66.7471,3,0,0,118.45260000000002,Short,6,0.63,1.5402000000000031,199.20975782152058
D980,F2,P188,451.45,11.29,14.92,1,2026-04-10,13.021517835379726,74.00013159372884,1,High,16.774801263571895,75.56666202282872,42,0.06,6,0.22,0.4,3.630000000000001,450.0021335395075,99.319,180.58,3,4,0,279.899,Medium,10,0.31,3.9637499999999943,853.6076449680771
D981,F5,P158,151.0,3.78,5.77,1,2026-04-14,12.961317182445136,74.73503733373121,1,Low,13.454599737656803,73.46723607882747,31,0.14,6,0.88,0.24,1.9899999999999998,147.79817442321539,132.88,36.24,1,1,0,169.12,Short,14,0.56,2.274075000000003,254.15247997059308
D982,F5,P148,61.31,1.53,2.06,1,2026-04-05,14.00688421877329,73.47466939465096,1,Low,13.454599737656803,73.46723607882747,31,0.14,6,0.06,0.74,0.53,61.41648105039165,3.6786,45.3694,1,6,1,49.048,Short,5,0.4,0.7397500000000004,18.57056161044505
D983,F4,P34,283.16,7.08,12.4,1,2026-04-16,14.966546017586133,77.35073002130886,1,High,12.451292632216802,77.77599017813459,49,0.08,6,0.35,0.71,5.32,283.43053291700556,99.10600000000001,201.0436,3,3,0,300.1496,Short,16,0.53,5.011500000000016,1410.3436429376015
D984,F5,P27,285.1,7.13,9.99,1,2026-04-01,15.387211845650956,75.15905214540456,1,Low,13.454599737656803,73.46723607882747,31,0.14,6,0.55,0.21,2.8600000000000003,281.72920467617695,156.80500000000004,59.871,1,2,0,216.67600000000004,Short,1,0.38,2.8597500000000067,340.09952008414075
D985,F1,P67,282.15,7.05,11.17,1,2026-04-06,14.760569984213465,77.0748107576109,1,High,14.9963209507789,79.60571445127933,30,0.17,6,0.55,0.71,4.12,273.24695620871245,155.1825,200.32649999999998,3,0,0,355.509,Short,6,0.63,5.364799999999997,2013.6437928226844
D986,F5,P88,705.19,17.63,29.3,1,2026-04-16,16.46634762885678,79.06109074551472,1,High,13.454599737656803,73.46723607882747,31,0.14,6,0.35,0.71,11.670000000000002,687.8535352331467,246.8165,500.6849,3,3,0,747.5014,Very Long,16,0.53,11.043450000000021,7640.979104447765
D987,F1,P159,800.99,20.02,35.16,1,2026-04-15,12.734392526507534,72.75325590614848,1,Low,14.9963209507789,79.60571445127933,30,0.17,6,0.91,0.59,15.139999999999997,781.2666716165386,728.9009,472.5841,1,2,0,1201.485,Very Long,15,0.75,17.89894333333334,15654.901187991632
D988,F3,P88,370.46,9.26,18.67,1,2026-04-27,16.46634762885678,79.06109074551472,1,High,18.92940916619948,76.80892009394567,43,0.15,6,0.8,0.98,9.410000000000002,363.20443811597517,296.368,363.0508,3,0,0,659.4187999999999,Medium,27,0.89,8.908875000000018,7706.373545737649
D989,F2,P55,535.98,13.4,23.35,1,2026-04-16,12.004163015962526,74.82055085067336,1,High,16.774801263571895,75.56666202282872,42,0.06,6,0.35,0.71,9.950000000000001,536.5190309619231,187.593,380.5458,3,3,0,568.1388,Long,16,0.53,9.045700000000013,4769.943991346679
D990,F3,P79,642.06,16.05,25.96,1,2026-04-14,14.789327898333834,72.76941240873137,1,High,18.92940916619948,76.80892009394567,43,0.15,6,0.88,0.24,9.91,629.7653295252642,565.0128,154.09439999999998,3,1,0,719.1071999999999,Very Long,14,0.56,9.927950000000022,7677.438406205233
D991,F5,P117,143.99,3.6,5.75,1,2026-04-13,12.602770048049026,74.44557615429746,1,Medium,13.454599737656803,73.46723607882747,31,0.14,6,0.58,0.86,2.15,142.14251041974262,83.5142,123.8314,2,0,0,207.3456,Short,13,0.72,3.008799999999999,570.695357569228
D992,F1,P32,488.15,12.2,19.81,1,2026-04-11,19.319677404350244,78.8003086223184,1,Medium,14.9963209507789,79.60571445127933,30,0.17,6,0.89,0.15,7.609999999999999,488.2872100368943,434.45349999999996,73.2225,2,5,1,507.67599999999993,Long,11,0.52,7.625499999999984,3273.388964046442
D993,F4,P77,505.78,12.64,20.83,1,2026-04-23,14.607671241615078,73.76192838052438,1,Medium,12.451292632216802,77.77599017813459,49,0.08,6,0.74,0.68,8.189999999999998,495.7642030397977,374.2772,343.9304,2,3,0,718.2076,Long,23,0.71,10.479000000000012,6926.229868942629
D994,F5,P126,571.56,14.29,23.81,1,2026-04-05,17.671287975280947,76.42255981526326,1,Low,13.454599737656803,73.46723607882747,31,0.14,6,0.06,0.74,9.52,565.686759413347,34.2936,422.95439999999996,1,6,1,457.24799999999993,Long,5,0.4,7.625725000000002,1584.6049125109394
D995,F2,P115,254.66,6.37,9.06,1,2026-04-24,14.64600243736411,76.42211973468392,1,Medium,16.774801263571895,75.56666202282872,42,0.06,6,0.24,0.4,2.6900000000000004,253.80322506016722,61.118399999999994,101.864,2,4,0,162.98239999999998,Short,24,0.32,2.5030500000000013,259.0860120877023
D996,F2,P175,269.75,6.74,12.47,1,2026-04-06,18.563414750170143,77.2118781748623,1,Low,16.774801263571895,75.56666202282872,42,0.06,6,0.55,0.71,5.73,264.45330975016356,148.3625,191.52249999999998,1,0,0,339.885,Short,6,0.63,5.47545000000001,1179.002486608193
D997,F2,P32,456.76,11.42,19.18,1,2026-04-15,19.319677404350244,78.8003086223184,1,Medium,16.774801263571895,75.56666202282872,42,0.06,6,0.91,0.59,7.76,443.76385790652466,415.65160000000003,269.48839999999996,2,2,0,685.14,Medium,15,0.75,8.687199999999997,5798.695287632625
D998,F4,P102,695.22,17.38,30.54,1,2026-04-14,17.767519394017036,74.46448633481911,1,High,12.451292632216802,77.77599017813459,49,0.08,6,0.88,0.24,13.16,689.7142722700223,611.7936000000001,166.8528,3,1,0,778.6464000000001,Very Long,14,0.56,11.923150000000007,9977.701455428913
D999,F4,P194,479.12,11.98,21.91,1,2026-04-09,15.116944689753629,74.38108139607449,1,High,12.451292632216802,77.77599017813459,49,0.08,6,0.84,0.43,9.93,471.4234117698674,402.4608,206.0216,3,3,0,608.4824,Long,9,0.635,8.841050000000012,6019.195327911556
D1000,F1,P182,253.1,6.33,11.4,1,2026-04-07,15.96829963434725,77.54312286953551,1,Low,14.9963209507789,79.60571445127933,30,0.17,6,0.97,0.69,5.07,246.03320057777796,245.50699999999998,174.63899999999998,1,1,0,420.14599999999996,Short,7,0.83,5.005650000000014,1642.797390353228
D1001,F2,P4,451.69,11.29,17.24,1,2026-04-25,13.862170723442434,72.72485147626257,1,High,16.774801263571895,75.56666202282872,42,0.06,6,0.48,0.08,5.949999999999999,444.69034213531893,216.81119999999999,36.1352,3,5,1,252.94639999999998,Medium,25,0.27999999999999997,4.873450000000012,1055.3501922698813
D1002,F1,P17,319.63,7.99,11.03,1,2026-04-01,12.250506339644469,78.73827819675999,1,High,14.9963209507789,79.60571445127933,30,0.17,6,0.55,0.21,3.039999999999999,319.38384728486955,175.7965,67.1223,3,2,0,242.9188,Medium,1,0.38,3.0316500000000004,672.4394035440916
D1003,F2,P34,281.96,7.05,10.92,1,2026-04-28,14.966546017586133,77.35073002130886,1,High,16.774801263571895,75.56666202282872,42,0.06,6,0.56,0.32,3.87,277.19300053413264,157.8976,90.2272,3,1,0,248.1248,Short,28,0.44000000000000006,3.714766666666672,870.8175956026992
D1004,F4,P172,566.81,14.17,22.06,1,2026-04-05,17.417346739063852,76.58693633337546,1,High,12.451292632216802,77.77599017813459,49,0.08,6,0.06,0.74,7.889999999999999,566.7739164183894,34.008599999999994,419.4394,3,6,1,453.448,Long,5,0.4,7.236358333333343,2487.009745878598
D1005,F3,P146,754.4,18.86,31.9,1,2026-04-28,12.328540134143006,75.19056721155836,1,Medium,18.92940916619948,76.80892009394567,43,0.15,6,0.56,0.32,13.04,754.1370405774824,422.46400000000006,241.408,2,1,0,663.8720000000001,Very Long,28,0.44000000000000006,11.089049999999991,5482.45222856855
D1006,F5,P42,632.82,15.82,31.84,1,2026-04-13,13.61375361868317,79.16610876538816,1,Low,13.454599737656803,73.46723607882747,31,0.14,6,0.58,0.86,16.02,616.3285665705265,367.0356,544.2252000000001,1,0,0,911.2608,Long,13,0.72,14.985703571428553,9160.122771910179
D1007,F1,P196,526.69,13.17,20.68,1,2026-04-24,19.668331975065588,78.77714515276472,1,High,14.9963209507789,79.60571445127933,30,0.17,6,0.24,0.4,7.51,526.8907288491514,126.4056,210.67600000000004,3,4,0,337.08160000000004,Long,24,0.32,6.593349999999995,1730.5447757514441
D1008,F2,P186,188.61,4.72,7.79,1,2026-04-14,15.38776753846495,76.54816226999966,1,Low,16.774801263571895,75.56666202282872,42,0.06,6,0.88,0.24,3.0700000000000003,186.50384659556565,165.97680000000003,45.266400000000004,1,1,0,211.24320000000003,Short,14,0.56,2.996099999999999,415.6248972515941
D1009,F2,P96,364.19,9.1,16.45,1,2026-04-23,19.789310694042538,74.27136779789973,1,High,16.774801263571895,75.56666202282872,42,0.06,6,0.74,0.68,7.35,362.0156177575754,269.5006,247.6492,3,3,0,517.1498,Medium,23,0.71,7.294699999999986,4354.816556186295
D1010,F3,P176,653.73,16.34,29.13,1,2026-04-02,13.653474879013965,74.19168901856906,1,Medium,18.92940916619948,76.80892009394567,43,0.15,6,0.95,0.78,12.79,649.7119631785372,621.0435,509.9094,2,3,0,1130.9529,Very Long,2,0.865,13.528699999999983,16121.106915754699
D1011,F5,P48,733.63,18.34,22.59,1,2026-04-10,19.04374271212206,76.99483238507034,1,High,13.454599737656803,73.46723607882747,31,0.14,6,0.22,0.4,4.25,726.5755694644608,161.3986,293.452,3,4,0,454.8506,Very Long,10,0.31,4.5113499999999975,1564.9117472560467
D1012,F3,P114,329.76,8.24,13.49,1,2026-04-05,17.981750191179312,79.62457477619162,1,Medium,18.92940916619948,76.80892009394567,43,0.15,6,0.06,0.74,5.25,315.11753913951765,19.7856,244.02239999999998,2,6,1,263.808,Medium,5,0.4,4.812749999999997,778.2559018061143
D1013,F3,P111,502.6,12.57,16.38,1,2026-04-10,18.148432114450472,72.34883017403547,1,Medium,18.92940916619948,76.80892009394567,43,0.15,6,0.22,0.4,3.8099999999999987,478.1393797003852,110.572,201.04000000000002,2,4,0,311.612,Long,10,0.31,4.1072499999999925,785.6765632924037
D1014,F4,P114,647.27,16.18,27.36,1,2026-04-15,17.981750191179312,79.62457477619162,1,Medium,12.451292632216802,77.77599017813459,49,0.08,6,0.91,0.59,11.18,646.1255286247772,589.0157,381.8893,2,2,0,970.905,Very Long,15,0.75,11.98734999999999,11310.508951835965
D1015,F5,P89,84.99,2.12,3.15,1,2026-04-12,13.509656866731037,74.23097082073745,1,High,13.454599737656803,73.46723607882747,31,0.14,6,0.51,0.23,1.0299999999999998,82.80974097398563,43.344899999999996,19.5477,3,6,1,62.892599999999995,Short,12,0.37,0.9952500000000011,60.11216252759715
D1016,F5,P92,862.75,21.57,38.05,1,2026-04-11,19.10216079008768,78.80742759014011,1,Medium,13.454599737656803,73.46723607882747,31,0.14,6,0.89,0.15,16.479999999999997,847.8838532048596,767.8475,129.4125,2,5,1,897.26,Very Long,11,0.52,11.556599999999996,8725.719052453978
D1017,F5,P118,75.97,1.9,3.32,1,2026-04-14,13.527288249202767,74.14779885512125,1,High,13.454599737656803,73.46723607882747,31,0.14,6,0.88,0.24,1.42,74.02953444981752,66.8536,18.232799999999997,3,1,0,85.0864,Short,14,0.56,1.3978999999999977,135.3614560018663
D1018,F1,P105,192.84,4.82,8.72,1,2026-04-02,16.71896678048435,79.83114286620007,1,Low,14.9963209507789,79.60571445127933,30,0.17,6,0.95,0.78,3.9000000000000004,193.06103400729535,183.198,150.4152,1,3,0,333.6132,Short,2,0.865,4.18094999999999,1115.8803041464303
D1019,F2,P59,398.56,9.96,19.65,1,2026-04-07,13.953004177982194,73.34632833738344,1,Medium,16.774801263571895,75.56666202282872,42,0.06,6,0.97,0.69,9.689999999999998,393.8432142728815,386.6032,275.0064,2,1,0,661.6096,Medium,7,0.83,9.143050000000015,6270.011807091187
D1020,F4,P159,558.41,13.96,26.05,1,2026-04-30,12.734392526507534,72.75325590614848,1,Low,12.451292632216802,77.77599017813459,49,0.08,6,0.92,0.25,12.09,545.966563646977,513.7372,139.6025,1,3,0,653.3397,Long,30,0.585,9.92815000000002,4281.503810176111
D1021,F3,P9,75.41,1.89,3.85,1,2026-04-02,19.537614045478826,76.50630574276431,1,Low,18.92940916619948,76.80892009394567,43,0.15,6,0.95,0.78,1.9600000000000002,74.72018393253914,71.6395,58.8198,1,3,0,130.45929999999998,Short,2,0.865,1.9104999999999972,204.8233113523037
D1022,F5,P98,758.13,18.95,34.01,1,2026-04-09,15.58739314388998,79.95565970088657,1,Low,13.454599737656803,73.46723607882747,31,0.14,6,0.84,0.43,15.059999999999999,737.5300872300677,636.8292,325.9959,1,3,0,962.8251,Very Long,9,0.635,15.371299999999986,9897.989532148857
D1023,F1,P159,800.99,20.02,32.17,1,2026-04-16,12.734392526507534,72.75325590614848,1,Low,14.9963209507789,79.60571445127933,30,0.17,6,0.35,0.71,12.150000000000002,781.2666716165386,280.3465,568.7029,1,3,0,849.0494,Very Long,16,0.53,10.420150000000012,4907.021649345092
D1024,F4,P165,806.12,20.15,31.18,1,2026-04-19,19.593165852731087,79.09344309838438,1,Medium,12.451292632216802,77.77599017813459,49,0.08,6,0.33,0.43,11.030000000000001,806.5060225634854,266.0196,346.6316,2,6,1,612.6512,Very Long,19,0.38,11.618149999999968,4741.145131710976
D1025,F3,P119,394.4,9.86,13.82,1,2026-04-20,15.882238994210525,74.9814949367524,1,Low,18.92940916619948,76.80892009394567,43,0.15,6,0.25,0.41,3.960000000000001,390.37099609583635,98.6,161.70399999999998,1,0,0,260.304,Medium,20,0.32999999999999996,3.359635000000001,414.6100799709279
D1026,F4,P196,808.76,20.22,28.12,1,2026-04-29,19.668331975065588,78.77714515276472,1,High,12.451292632216802,77.77599017813459,49,0.08,6,0.04,0.92,7.900000000000002,809.5855932055247,32.3504,744.0592,3,2,0,776.4096000000001,Very Long,29,0.48000000000000004,9.719050000000028,6026.880562505439
D1027,F1,P62,634.12,15.85,25.67,1,2026-04-16,14.031323311474758,73.9750085027088,1,Low,14.9963209507789,79.60571445127933,30,0.17,6,0.35,0.71,9.820000000000002,615.5262580993942,221.94199999999998,450.2252,1,3,0,672.1672,Long,16,0.53,10.547599999999981,3939.9113212477887
D1028,F4,P42,201.14,5.03,11.23,1,2026-04-04,13.61375361868317,79.16610876538816,1,Low,12.451292632216802,77.77599017813459,49,0.08,6,0.97,1.0,6.2,198.4572309605767,195.1058,201.14,1,5,1,396.2458,Short,4,0.985,5.761100000000016,1977.221597817386
D1029,F4,P17,109.11,2.73,5.5,1,2026-04-15,12.250506339644469,78.73827819675999,1,High,12.451292632216802,77.77599017813459,49,0.08,6,0.91,0.59,2.77,106.88283280793102,99.29010000000001,64.3749,3,2,0,163.66500000000002,Short,15,0.75,2.704862499999998,554.1134763859674
D1030,F3,P31,69.42,1.74,2.24,1,2026-04-24,19.410407028106796,77.20861620401556,1,High,18.92940916619948,76.80892009394567,43,0.15,6,0.24,0.4,0.5000000000000002,67.99172554396499,16.6608,27.768,3,4,0,44.428799999999995,Short,24,0.32,0.6189500000000002,24.09496812636894
D1031,F5,P37,722.44,18.06,28.12,1,2026-04-12,15.063414998030318,79.77369676311282,1,High,13.454599737656803,73.46723607882747,31,0.14,6,0.51,0.23,10.060000000000002,702.7459335593232,368.44440000000003,166.1612,3,6,1,534.6056000000001,Very Long,12,0.37,9.27174999999998,4389.567923662154
D1032,F3,P122,586.95,14.67,26.42,1,2026-04-09,13.67134974092288,77.36914813459241,1,Medium,18.92940916619948,76.80892009394567,43,0.15,6,0.84,0.43,11.750000000000002,587.7160954398344,493.038,252.38850000000002,2,3,0,745.4265,Long,9,0.635,9.399450000000002,6259.651462652923
D1033,F5,P107,268.72,6.72,10.2,1,2026-04-09,15.47515492408343,74.80062726155741,1,Low,13.454599737656803,73.46723607882747,31,0.14,6,0.84,0.43,3.4799999999999995,266.62290508938776,225.72480000000002,115.54960000000001,1,3,0,341.2744,Short,9,0.635,3.8940500000000076,898.3907096553386
D1034,F4,P103,471.37,11.78,20.12,1,2026-04-14,16.340321844439195,76.07051261471008,1,High,12.451292632216802,77.77599017813459,49,0.08,6,0.88,0.24,8.340000000000002,469.81858658973334,414.8056,113.1288,3,1,0,527.9344,Long,14,0.56,7.88189999999999,4487.415214263536
D1035,F4,P119,491.17,12.28,17.62,1,2026-04-05,15.882238994210525,74.9814949367524,1,Low,12.451292632216802,77.77599017813459,49,0.08,6,0.06,0.74,5.340000000000002,486.0900389876656,29.4702,363.4658,1,6,1,392.936,Long,5,0.4,5.857033333333331,1048.4698457934953
D1036,F5,P42,632.82,15.82,22.32,1,2026-04-20,13.61375361868317,79.16610876538816,1,Low,13.454599737656803,73.46723607882747,31,0.14,6,0.25,0.41,6.5,616.3285665705265,158.205,259.4562,1,0,0,417.6612,Long,20,0.32999999999999996,6.051049999999998,1187.9132393891884
D1037,F2,P10,425.4,10.63,16.27,1,2026-04-09,15.083332020319329,72.1277300177617,1,Low,16.774801263571895,75.56666202282872,42,0.06,6,0.84,0.43,5.639999999999999,413.0007433864389,357.33599999999996,182.922,1,3,0,540.2579999999999,Medium,9,0.635,6.5607500000000085,2381.4907824679863
D1038,F4,P83,209.96,5.25,10.4,1,2026-04-04,13.67257296590171,76.33158379062053,1,High,12.451292632216802,77.77599017813459,49,0.08,6,0.97,1.0,5.15,207.16837682541902,203.6612,209.96,3,5,1,413.62120000000004,Short,4,0.985,5.292899999999994,3160.0146704565027
D1039,F1,P77,650.09,16.25,30.63,1,2026-04-08,14.607671241615078,73.76192838052438,1,Medium,14.9963209507789,79.60571445127933,30,0.17,6,0.84,0.87,14.379999999999999,629.7008779041448,546.0756,565.5783,2,2,0,1111.6539,Very Long,8,0.855,13.595750000000052,15544.018288741223
D1040,F3,P64,728.47,18.21,25.87,1,2026-04-01,13.184695439627198,79.98192388039153,1,High,18.92940916619948,76.80892009394567,43,0.15,6,0.55,0.21,7.66,723.1051070308928,400.65850000000006,152.9787,3,2,0,553.6372000000001,Very Long,1,0.38,7.919700000000017,3950.9859859574954
D1041,F3,P164,527.37,13.18,19.02,1,2026-04-24,17.198189461142107,72.38447139357626,1,Medium,18.92940916619948,76.80892009394567,43,0.15,6,0.24,0.4,5.84,505.76088831916996,126.5688,210.948,2,4,0,337.5168,Long,24,0.32,5.803149999999996,1219.6284971885073
D1042,F4,P68,579.75,14.49,25.38,1,2026-04-11,17.445643612438133,76.2474766665371,1,High,12.451292632216802,77.77599017813459,49,0.08,6,0.89,0.15,10.889999999999999,579.0977235677168,515.9775,86.96249999999999,3,5,1,602.9399999999999,Long,11,0.52,10.17849999999999,6476.183488685026
D1043,F1,P172,429.53,10.74,16.84,1,2026-04-11,17.417346739063852,76.58693633337546,1,High,14.9963209507789,79.60571445127933,30,0.17,6,0.89,0.15,6.1,419.93959652423894,382.2817,64.42949999999999,3,5,1,446.71119999999996,Medium,11,0.52,6.233499999999992,2948.257307345485
D1044,F3,P49,671.11,16.78,29.19,1,2026-04-02,14.365069486701712,72.84395407864217,1,High,18.92940916619948,76.80892009394567,43,0.15,6,0.95,0.78,12.41,660.218705397426,637.5545,523.4658000000001,3,3,0,1161.0203000000001,Very Long,2,0.865,13.355849999999997,20421.975658222123
D1045,F3,P42,645.45,16.14,19.77,1,2026-04-25,13.61375361868317,79.16610876538816,1,Low,18.92940916619948,76.80892009394567,43,0.15,6,0.48,0.08,3.629999999999999,642.3531099149458,309.81600000000003,51.636,1,5,1,361.45200000000006,Very Long,25,0.27999999999999997,4.413299999999998,813.4844759304096
D1046,F5,P112,765.24,19.13,44.9,1,2026-04-04,19.95640408637873,75.75955611192754,1,Low,13.454599737656803,73.46723607882747,31,0.14,6,0.97,1.0,25.77,763.0222390283695,742.2828,765.24,1,5,1,1507.5228,Very Long,4,0.985,22.910260000000022,29578.14716043075
D1047,F2,P123,271.5,6.79,9.54,1,2026-04-10,14.869174250369312,74.03330919255791,1,Medium,16.774801263571895,75.56666202282872,42,0.06,6,0.22,0.4,2.749999999999999,267.96698892853846,59.73,108.60000000000001,2,4,0,168.33,Short,10,0.31,2.6500000000000017,278.547280832621
D1048,F3,P80,192.43,4.81,8.39,1,2026-04-14,19.524186115916837,75.18057616870018,1,Medium,18.92940916619948,76.80892009394567,43,0.15,6,0.88,0.24,3.580000000000001,183.30906899472424,169.3384,46.1832,2,1,0,215.5216,Short,14,0.56,2.9822999999999986,562.7984243973494
D1049,F1,P198,494.85,12.37,15.74,1,2026-04-12,17.414159235394425,75.86016759714114,1,High,14.9963209507789,79.60571445127933,30,0.17,6,0.51,0.23,3.370000000000001,481.86856025401795,252.3735,113.81550000000001,3,6,1,366.189,Long,12,0.37,3.7607000000000044,1225.8777122103918
D1050,F4,P62,456.91,11.42,24.65,1,2026-04-02,14.031323311474758,73.9750085027088,1,Low,12.451292632216802,77.77599017813459,49,0.08,6,0.95,0.78,13.229999999999999,447.33948579523866,434.0645,356.38980000000004,1,3,0,790.4543000000001,Medium,2,0.865,11.833950000000005,7407.813077938734
D1051,F5,P62,85.29,2.13,3.49,1,2026-04-21,14.031323311474758,73.9750085027088,1,Low,13.454599737656803,73.46723607882747,31,0.14,6,0.57,0.74,1.3600000000000003,84.38287412535428,48.6153,63.1146,1,1,0,111.7299,Short,21,0.655,1.3716500000000047,102.75127168151103
D1052,F3,P57,312.45,7.81,13.7,1,2026-04-15,16.272715355003534,75.87863977087187,1,Medium,18.92940916619948,76.80892009394567,43,0.15,6,0.91,0.59,5.89,311.42770802506334,284.3295,184.3455,2,2,0,468.67499999999995,Medium,15,0.75,5.778499999999996,2648.939208052123
D1053,F3,P139,380.53,9.51,17.77,1,2026-04-07,16.296659417573245,74.61320993436833,1,Medium,18.92940916619948,76.80892009394567,43,0.15,6,0.97,0.69,8.26,373.9530815614329,369.11409999999995,262.56569999999994,2,1,0,631.6797999999999,Medium,7,0.83,8.681649999999996,5686.726725894823
D1054,F5,P177,174.58,4.36,6.31,1,2026-04-25,13.716712957666992,75.01807266582381,1,Medium,13.454599737656803,73.46723607882747,31,0.14,6,0.48,0.08,1.9499999999999993,170.13471370714313,83.7984,13.966400000000002,2,5,1,97.76480000000001,Short,25,0.27999999999999997,2.1033999999999953,145.68445627269242
D1055,F1,P109,773.58,19.34,36.31,1,2026-04-06,18.913340520575225,73.84148214593245,1,High,14.9963209507789,79.60571445127933,30,0.17,6,0.55,0.71,16.970000000000002,751.9152385622268,425.46900000000005,549.2418,3,0,0,974.7108000000001,Very Long,6,0.63,13.232673214285693,13469.62046105606
D1056,F5,P40,484.75,12.12,21.95,1,2026-04-03,12.32346871630745,77.6853031174863,1,Low,13.454599737656803,73.46723607882747,31,0.14,6,0.11,0.93,9.83,474.1814284587096,53.3225,450.8175,1,4,0,504.14,Long,3,0.52,9.428399999999987,2428.6254529143116
D1057,F3,P106,432.29,10.81,16.36,1,2026-04-11,15.89393722367564,79.24879030174843,1,Medium,18.92940916619948,76.80892009394567,43,0.15,6,0.89,0.15,5.549999999999999,425.3449762065267,384.73810000000003,64.8435,2,5,1,449.58160000000004,Medium,11,0.52,6.019049999999982,2291.3779034998333
D1058,F3,P144,768.57,19.21,27.78,1,2026-04-25,13.10682473934241,73.06196337794375,1,Medium,18.92940916619948,76.80892009394567,43,0.15,6,0.48,0.08,8.57,761.1685561429225,368.91360000000003,61.485600000000005,2,5,1,430.39920000000006,Very Long,25,0.27999999999999997,8.405550000000003,2454.4764855832
D1059,F2,P111,388.36,9.71,15.0,1,2026-04-17,18.148432114450472,72.34883017403547,1,Medium,16.774801263571895,75.56666202282872,42,0.06,6,0.48,0.38,5.289999999999999,373.92227117454223,186.4128,147.57680000000002,2,4,0,333.9896,Medium,17,0.43,5.31999999999999,1295.7757800988998
D1060,F3,P124,564.08,14.1,26.42,1,2026-04-15,14.36232470735151,74.58040611390881,1,Low,18.92940916619948,76.80892009394567,43,0.15,6,0.91,0.59,12.320000000000002,560.5582067930791,513.3128,332.8072,1,2,0,846.1200000000001,Long,15,0.75,12.874549999999994,7945.857393072877
D1061,F1,P133,451.6,11.29,18.43,1,2026-04-22,12.220934174989637,76.63091916406047,1,Low,14.9963209507789,79.60571445127933,30,0.17,6,0.77,0.82,7.140000000000001,445.61626719198256,347.732,370.312,1,2,0,718.0440000000001,Medium,22,0.7949999999999999,8.04348333333335,4240.800182314965
D1062,F1,P114,331.39,8.28,13.92,1,2026-04-28,17.981750191179312,79.62457477619162,1,Medium,14.9963209507789,79.60571445127933,30,0.17,6,0.56,0.32,5.640000000000001,331.97067432730006,185.57840000000002,106.0448,2,1,0,291.6232,Medium,28,0.44000000000000006,3.954299999999998,868.2786922134526
D1063,F4,P44,767.98,19.2,29.01,1,2026-04-25,17.56412869140902,73.114651635247,1,Medium,12.451292632216802,77.77599017813459,49,0.08,6,0.48,0.08,9.810000000000002,757.3925014448656,368.6304,61.4384,2,5,1,430.0688,Very Long,25,0.27999999999999997,8.819850000000017,2573.460589336335
D1064,F1,P197,18.25,0.46,0.63,1,2026-04-03,14.839241523701766,79.65440708101166,1,High,14.9963209507789,79.60571445127933,30,0.17,6,0.11,0.93,0.16999999999999998,18.233184093068513,2.0075,16.9725,3,4,0,18.98,Short,3,0.52,0.2230500000000005,4.88838182440628
D1065,F5,P133,376.92,9.42,11.88,1,2026-04-01,12.220934174989637,76.63091916406047,1,Low,13.454599737656803,73.46723607882747,31,0.14,6,0.55,0.21,2.460000000000001,369.39732476737686,207.306,79.1532,1,2,0,286.4592,Medium,1,0.38,3.079800000000002,481.2584425589384
D1066,F4,P30,659.68,16.49,35.13,1,2026-04-27,18.321404324249645,76.8476797982481,1,Medium,12.451292632216802,77.77599017813459,49,0.08,6,0.8,0.98,18.640000000000004,660.262363616171,527.744,646.4863999999999,2,0,0,1174.2304,Very Long,27,0.89,17.54558333333331,21531.01873811239
